token0,token1Price,token0Price,volumeToken1,volumeToken0,blockNumber,reserve0,token1,txCount,reserve1,createdAtTimestamp,exchange,liquidityUSD,id,volumeUSD
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007504012801166969035336897680899528,1332.62032794571903467793178973739,14824414.185208420583714627,30609578149.540242,16382571,18838388508135,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1056626,14136350851840176019264,1599678405,sushiv2,37696661.12730969168786289363302526,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30570151358.03935949989214013113135
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007547753226516935976344463700723897,1324.897582086782546174297753012927,14824668.336580175846766033,30609917095.294322,16384571,18784231265710,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1056863,14177874214340296060968,1599678405,sushiv2,37587475.44466056541535117665387007,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30570490274.99264808496125802632566
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007432098082914827660603158128214903,1345.515073729766419516086246496301,14825195.761595442734997042,30610624379.50142,16386571,18930887911854,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1057098,14069621575756559836557,1599678405,uniswapv2,37860478.94380144804854474291971639,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30571196901.60321414585077224934884
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007107799299388693863142497142281634,1406.905228860366077075256095710107,14826064.622695806631261086,30611833409.799294,16388571,19359818793556,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1057416,13760570645712940527385,1599678405,sushiv2,38661597.7966938710408338644203628,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30572403856.33265381393129329475943
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000715418866298700397446807908070452,1397.782539861734370028608283850995,14826250.770649142117861445,30612093766.064743,16390571,19184687372967,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1057640,13725087290663043938620,1599678405,sushiv2,38352370.15193931561571053378715831,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30572664173.84653389733461265009986
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007059584477059848401009984274300518,1416.513965162545345680790709800343,14827304.901851824029062648,30613569954.844493,16392571,20366151756814,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058003,14377656879984927499365,1599678405,sushiv2,40750206.805543238140118257668148,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30574139103.56586734447524559186406
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007010404383090556764963531179982711,1426.451236410911788432333377870894,14827464.144650397086409972,30613797181.60965,16393071,20437805424789,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058092,14327728073069276399241,1599678405,uniswapv2,40851730.85781671237970711224788501,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30574366150.81567452750293052785355
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007102867372924540688796572524488901,1407.882123509592076863864683935718,14827976.345632915230369946,30614529209.470078,16394571,19130320999371,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058320,13588013286000546857667,1599678405,sushiv2,38234716.29432784922237557755288015,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30575096960.46200845509970298295295
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000710117261923667503259043327651557,1408.21812624446919237419137180739,14828304.997482744956245924,30614993573.116577,16396571,19133300742256,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058482,13586887134652905806520,1599678405,sushiv2,38272191.44284174042392153829903648,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30575560992.09330026161888315096654
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0007108010774344777713547391170841164,1406.863371126756379284765292690792,14828484.864659850399137147,30615247094.370749,16398571,19233356952025,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058718,13671090844181273395111,1599678405,sushiv2,38471082.79703198951168639108959994,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30575814454.77625288050840763780065
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000704210964340828435538069940079647,1420.029012095889113973930002460077,14828738.686821185304155329,30615606684.863183,16399571,19323682383829,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058845,13607949006132098536871,1599678405,uniswapv2,38635681.53484801419644903163370432,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30576173820.16047924720431908505946
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006988307043217676749408333541085208,1430.961739110367950113945684332035,14828887.787413660875629756,30615819058.039289,16400571,19541422751015,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1058976,13656146224541227328190,1599678405,sushiv2,39054086.42923994227477060750852811,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30576385946.77700794963236772064999
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006438788977142972569244114117341215,1553.087084465565511151571262941005,14831026.054328016169645031,30619074844.587035,16402571,20208962721924,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1059551,13012124641341749475386,1599678405,sushiv2,40407071.65660204751915836220052772,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30579636379.68636361858031322805447
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006590863274519903026702034100172738,1517.25192641451480536168710567533,14831793.944326984252659662,30620257973.808933,16404571,19976240707016,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1059926,13166067123884125653609,1599678405,sushiv2,39944944.80897858305865398852567336,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30580819089.52702255944053439672373
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006572167396297191607873341784663906,1521.568060733522244804046065361027,14832317.610668396483562822,30621058679.838038,16406071,20002509086594,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1060182,13145983806305140532617,1599678405,uniswapv2,40025614.19614108430484603153293929,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30581619448.52174537435818243408384
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006538139038947713817856180999842105,1529.48720429926162152248957336454,14832536.765170813011776478,30621391246.801968,16406571,20054175636401,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1060271,13111698862226749127857,1599678405,sushiv2,40124626.9486024664587069663558666,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30581951886.48760731735009297648164
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006454109092684053463525457941346345,1549.40052242614420410950222695841,14832867.799795103224877306,30621900162.501276,16408571,20186073101165,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1060562,13028311794781401551201,1599678405,sushiv2,40362957.37365316420914179207950641,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30582460594.15744055608916616233915
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006550827776395091082863677337605307,1526.524638005821957324526790526865,14833243.527473815205756176,30622473983.79874,16410571,20152565983240,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1060769,13201598900864344159104,1599678405,sushiv2,40318635.65797256366500882458704003,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30583034323.64527932815268074541238
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006520344717833822943239416478521777,1533.661245340136219438819404198376,14833404.134556065283942471,30622719531.170314,16412571,20199987994770,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1060957,13171088502200520657329,1599678405,uniswapv2,40427756.48931413404307501363561963,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30583279811.32579659649877835019279
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006442163109291803141370208936907224,1552.27364323895787200514564061306,14834369.12332469820848535,30624210977.479603,16414571,20324425732428,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1061249,13093326567098869787392,1599678405,sushiv2,40639022.15224712671141058157655642,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30584769594.16671980363132242323986
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006366444717596589060104851346227401,1570.735385852077674215211120872654,14835014.369759616015960464,30625219935.61984,16416571,20446452293807,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1061524,13017120819949823672406,1599678405,sushiv2,40895004.62865564766501112287982147,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30585777870.63904236168118105799517
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006486994746393178255091560808043483,1541.545876164009719126454088047314,14835737.017598861208929854,30626345549.4338,16418571,20260819619012,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1061822,13143183042615067941548,1599678405,sushiv2,40515077.17251490345178614921114335,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30586902672.90849151503707754149548
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006484743716500785120974536056420298,1542.080988421246775091664053983001,14835821.225326726380226626,30626475757.682205,16419071,20264531127705,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1061862,13141029089821956792406,1599678405,uniswapv2,40515658.30517712795044440931417242,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30587032789.25115927409966898540664
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000643934802149137840429567643124438,1552.952250231687361277622962467149,14836491.859060063831859906,30627512741.625517,16420571,20337396348517,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1062100,13095957293910892760012,1599678405,sushiv2,40701231.45918416857343701730315966,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30588068298.8008520848934856404379
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000632778635261842012286513692684705,1580.331484463287582439314547969838,14837227.949222419334748994,30628672076.365955,16422571,20518139548902,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1062452,12983440341866234256630,1599678405,sushiv2,41037630.26814844303043113663104925,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30589226882.64226827351069721960686
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006356054291695849981130940143715116,1573.303112445868354350608410567072,14837715.316277394308614156,30629434197.794398,16424571,20481913454807,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1062716,13018415391656900601789,1599678405,sushiv2,40923454.33085041850737584655295759,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30589988595.66712715985672404386024
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006363168716178911679691666982449892,1571.544060206061714061122385435415,14838023.358549237141255515,30629918828.890308,16425571,19905082165398,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1062834,12665939612783134297358,1599678405,uniswapv2,39773152.3789390863284161446329196,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30590472344.97967374742584239455844
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006365076310483133681016748812243096,1571.073073158640840084220442920449,14838131.249240907754546838,30630087856.332161,16426571,19902354021695,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1062938,12668000210633956810485,1599678405,sushiv2,39805532.50426739079866985939365573,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30590641344.45412717731502793616299
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006285133702372162801273287548873284,1591.056049647083247296133753636103,14838957.101132893695811775,30631393189.777085,16428571,20548314451321,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1063228,12914890368493857378799,1599678405,sushiv2,41081739.21635303226585659647502323,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30591945597.16888754348544380757265
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006337746993097613806675078414145269,1577.847776329808480286022630815493,14839373.279705707505043398,30632050680.258863,16430571,20465472973907,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1063498,12970498980269956943404,1599678405,sushiv2,40909557.44217043584949374132510666,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30592603115.6371166105552727415511
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006311147123998049474190169536652894,1584.49800068439833827045475895256,14839647.049169856165795802,30632484810.454401,16432071,20509207649745,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1063683,12943662687416695234452,1599678405,uniswapv2,41013002.08944448667239510422830886,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30593036847.08594812091496464918093
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006337993941684387594037662309214372,1577.786298316087745119203385679539,14839718.271980202627779626,30632597326.240086,16432571,20465893422538,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1063745,12971270852320420040154,1599678405,sushiv2,40923715.42389546785318098787994848,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30593149415.92820360424049175380411
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006266589574443381865018906570756509,1595.764311864676625984318471193401,14840394.336434237918805715,30633666325.135333,16434571,20727419809861,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1064032,12989023288558616704154,1599678405,sushiv2,41471274.26241224976672091906243562,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30594217665.39494669805092873599126
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006539728479219473516618724286126034,1529.115471961232727205488000027479,14842413.436305429474669328,30636765311.869841,16436571,20055279157483,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1064526,13115608026488830370182,1599678405,sushiv2,40041347.04908451120381519107839544,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30597315615.30593821666271764200238
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006521221033667121676050315993122338,1533.455153317603983746269952741099,14843609.794736612353814087,30638556829.524749,16438571,19386668747177,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1064810,12642475200682767872149,1599678405,uniswapv2,38698612.83924124424414615725468432,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30599095132.46832272116570838833199
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006599596516471016783583522037208027,1515.244147887281928360600078152842,14843874.157575225848512742,30638960416.359767,16440571,19272409512801,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1065047,12719012668468436534194,1599678405,sushiv2,38614221.49222368991043219721740849,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30599498649.44554806938717837552315
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006545920947176845857106757482436643,1527.668922478027304540409783457579,14844577.14421545992291755,30640036822.077903,16442571,19205748025913,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1065357,12571930830902426247063,1599678405,sushiv2,38425471.78039644752251246539079871,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30600574144.88893760626419664809099
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006472209564088305584356034055121464,1545.067399468334322992340431026289,14845445.504767655789317429,30641383992.952796,16444571,19316838459146,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1065694,12502262662323354918039,1599678405,sushiv2,38683544.99127996838196875959208219,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30601920037.70344100186117909862525
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000639767979568305934202057920155116,1563.066661564973292730591557928014,14845716.607991578461584286,30641805870.726509,16445071,19429668565905,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1065785,12430479802090866101578,1599678405,uniswapv2,38808015.43747644659264927313617306,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30602341296.37366374471020577327251
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006459111228611099962880268955333084,1548.20061863995735783262356691075,14846077.254036920934793909,30642367163.560709,16446571,19333523457819,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1065967,12487737845501480275915,1599678405,sushiv2,38659663.95355950072702035707839399,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30602902201.02610820509109615585104
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006410986354183712968586336375962221,1559.822381071541491524119923309184,14846945.911095544389304172,30643726362.605288,16448571,19408387490578,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1066191,12442690735880543405398,1599678405,sushiv2,38811246.33386046248856319506994675,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30604257190.21460178734952477009794
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006091214817287995410020367238584294,1641.708641044500441690531367689261,14849023.989089085357496182,30647043792.727513,16450571,19913155708931,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1066631,12129530911320354387382,1599678405,sushiv2,39770773.69835199737178740080055297,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30607566918.39066602555668716283362
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006028162575700028819968755230501575,1658.880276439580927794495936215581,14850127.334355560299160102,30648862961.367085,16451571,22708895101811,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1066911,13689291158823476596424,1599678405,uniswapv2,45422709.9523642944564443999480518,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30609383372.95828653079416050442057
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.000606369582798538251316481411467607,1649.159239460470272697184274265925,14850446.068961678112587324,30649391993.77739,16452571,23039662567804,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1067107,13970550579058409995744,1599678405,sushiv2,46068299.95444122744249726382187032,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30609911970.94822812455279014768193
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006142908018777705862863654617130484,1627.893494324169397866847889765716,14851042.128370524246183777,30650377877.506828,16454571,23166590815179,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1067382,14231023648630502870475,1599678405,sushiv2,46264614.49939823631365094600452313,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30610896907.74332206796935606338969
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006019755359176427943882821446314402,1661.197075850623187347291528142732,14851870.82163719433064484,30651744728.081883,16456571,23404423643992,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1067693,14088890465935634449440,1599678405,sushiv2,46758880.77723633391888151921373749,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30612262029.67544715971311948031816
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006027290162392557522985237309173615,1659.120389191692578361155440687816,14852491.492998927116905458,30652774575.95052,16458071,23391398322236,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1067992,14098674499221881802677,1599678405,uniswapv2,46776021.40353973544075883051754008,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30613291157.01998586563244090351417
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006149895504671394990169066045098051,1626.043888453731730186669015664613,14852822.651019390563340042,30653315961.778525,16458571,23157867235135,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1068064,14241846360713372337771,1599678405,sushiv2,46323494.10166816503802704838527726,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30613832114.4426919585953996432725
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006152557480493973620398324560702168,1625.340361581981471745604349902027,14853222.815008512742868534,30653965562.85697,16460571,23144098863723,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1068315,14239539859329101860461,1599678405,sushiv2,46302991.57014469494246290259467295,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30614481611.56920623299233277760835
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006121647266227473521776882226323569,1633.547240653511259689695037652896,14853508.186088519823512727,30654429786.337265,16462571,23203157681117,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1068559,14204154678645488687019,1599678405,sushiv2,46389249.86798429849323295055925462,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30614945691.1793515883557482168391
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006070613145514277801443305414533339,1647.280062210724256461391983484536,14854274.576112473474687673,30655689850.198524,16464571,23302405177129,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1068928,14145988719037927046354,1599678405,uniswapv2,46587375.91618098468883881490605574,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30616204865.66056690927048146880833
"{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': '6'}",0.0006100189094056385434810071822987561,1639.293445795529256798071016902906,14854940.202888631587082026,30656771813.872621,16466571,23247499251524,"{'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': '18'}",1069224,14181414139823068803280,1599678405,sushiv2,46495114.38088222913429566488819951,0x397ff1542f962076d0bfe58ea045ffa2d347aca0,30617286503.48199228373870593624359
