totalValueLockedUSD,inputTokenWeights,fees,cumulativeVolumeUSD,id,rewardTokenEmissionsUSD,blockNumber,exchange,inputTokens,inputTokenBalances
246449479.3009301975831379106770122,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",176639513091.7128353211916077488928,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14540571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3237.941496636932408812077965614168'}]","['90269861450288', '48234230918890034416104']"
251353381.2962496107007943020345697,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",176826132932.2185941534319393646614,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14542571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3263.21306251590975211806651723911'}]","['99268956013192', '46606014198047033184552']"
254531773.911419688482994176187162,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",176999918797.460768086776062485742,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14544571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3284.392202604620806152335864853475'}]","['101441369274816', '46611487055412699948796']"
248503424.4622450598461004498650356,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",177356941718.8768613399112593406069,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14546571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3238.86112790385220266917775403116'}]","['92938196664096', '48030842217316308329611']"
253279514.8511026540024773763568067,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",177679391864.440519463525116601479,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14548571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3212.574151443745282963550933290445'}]","['87889675802578', '51482030064332590094367']"
253322133.068882098873842479822556,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",177821669880.0008550770550717517323,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14550571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3206.125018741927112804462815524066'}]","['88765909993439', '51325579044330098608920']"
253466241.8792074743043003527015681,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",177949081880.2164806039931039795116,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14552571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3211.875412269907018680153493289621'}]","['91290508497996', '50492535532876760467887']"
260373009.6273797244197881918622667,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",178096688215.8204287880095780859966,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14554571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3254.789849895424376689611518265317'}]","['106523245449783', '47268724333320592335641']"
263636462.080950241332830398028487,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",178174668063.5052752620900952611817,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14556571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3250.150348545748512205169879340517'}]","['103126205866005', '49385486516574274348579']"
259106581.8140799626355312922032381,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",178265269825.8092198245196635986211,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14558571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3244.67784656541145486643686127627'}]","['101718488388744', '48506539283071188969111']"
239084330.0281230396956990862883578,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",178739534187.7857354911768963534761,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14562571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3177.182159517543644676678943638562'}]","['78031761080806', '50690379355451541176187']"
236478730.4747713594358030603401372,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",179055650506.6814331369773889594734,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14564571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3054.751271730127170169908665145156'}]","['54172988144644', '59679406312800844526506']"
243609238.0984884070755168861017779,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",179652814039.892900573604181621403,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14566571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3010.923544231492371303939082358934'}]","['56756264150816', '62058358906408143060122']"
239212945.101563282902277059958543,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",179968431296.7994381235570573518346,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14568571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '2980.034232864365909748162839849569'}]","['52649733796593', '62604385294476438233409']"
242311064.3110982532515087703981044,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",180253128281.9357169924127796481012,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14570571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3033.836654596271480580374560864204'}]","['67293283495218', '57688597225802450197134']"
241331032.9736064490145563724225961,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",180720759710.5190532203505364032772,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14572571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3004.630920264772241014837175035975'}]","['53688815034751', '62451004106128334958275']"
246912382.0290820039322118508150224,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",180962908929.4870169578161077212257,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14574571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3043.39068623428576641646777020136'}]","['71750144885731', '57554962606554647058174']"
248473040.2404505759682143663138508,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",181090073775.4172278900064798443303,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14576571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3049.60759837575037781968495274274'}]","['71181179099742', '58135958618130373490938']"
252250361.1218134762634974863347293,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",181440943821.2189346162470173841966,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14578571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3078.311390476085426838293453888731'}]","['80021948354823', '55948989858480164199877']"
249331752.836486242684885673302828,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",181604991731.842442547660667758701,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14580571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3120.258725206232203978905917739013'}]","['84748764484659', '52746583808029957020246']"
247389239.7307360495325563322972318,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182003101214.1680506899207585997967,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14584571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3021.230461539991154526748268865818'}]","['60169498135371', '61968043808195555596447']"
246277857.4396988293211541749690621,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182168071175.6337570554557193493492,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14586571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3018.201699523144108246133176899548'}]","['61764696768819', '61133475837625990157556']"
247995246.7318481201418471370510897,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182272369508.4003070010211562184357,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14588571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3026.260965104221560631937879212435'}]","['60570423788019', '61932802592050876485265']"
186620600.7715788037718680104810469,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182451285998.7720215080291074484598,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14590571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3022.763581999100898171798624320048'}]","['62235030060565', '41149619325753409672326']"
178786384.0458297627020427719872603,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182566695094.9461255881197277563022,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14592571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3030.015641412338664952887701296911'}]","['61744888414302', '38627356912577802076782']"
179020919.3062662236283404329955478,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182615099680.0238541657205472189864,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14594571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3039.476522731977561324691885151335'}]","['64613820260083', '37640395703188556682072']"
179441323.126689467210454843868204,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182652040136.127689424155870956341,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14596571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3037.641871294606807369424852468498'}]","['65166870756083', '37619461810323300508508']"
178847916.8084239217757893137728547,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182730704325.1470584014715302735799,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14598571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3020.97766884059134516809326272324'}]","['60314475078300', '39236781838117785963858']"
174977553.4922760595150063176982173,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182794078749.9085633625239951064503,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14600571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3031.878472273468456196008332013563'}]","['57248576566573', '38830374634845910443241']"
174406813.1326825577201968154138711,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",182849205688.3813093190588090661241,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14602571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3044.735602508503654875123284192355'}]","['56581722232205', '38697971279806218749684']"
176575704.1350059344041502501462894,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",183086685320.4110059093881329767582,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14604571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3033.184748700948402160484577617321'}]","['54001352131736', '40411106529454246699513']"
168994168.4304434969960230217698376,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",183274310915.9431485274791290888551,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14606571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '2989.659091481984043722254765141182'}]","['49030877146079', '40126077125702747251548']"
164340140.2351927004181886398688928,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",183451043347.8027337881630507662179,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14608571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '2907.986898918516889953602578580643'}]","['41854754938974', '42120336010375814417489']"
165364387.3397883230550386245820433,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",183644898708.0148562667610481720384,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14610571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '2963.693857174579655951099126674513'}]","['52971997947055', '37923427461456705171591']"
172715310.0175117574997333187736151,"['50', '50']","[{'feeType': 'FIXED_LP_FEE', 'feePercentage': '0.05'}, {'feeType': 'FIXED_PROTOCOL_FEE', 'feePercentage': '0'}, {'feeType': 'FIXED_TRADING_FEE', 'feePercentage': '0.05'}]",183849328189.5354431026637956190729,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,,14612571,uniswapv3,"[{'id': '0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48', 'symbol': 'USDC', 'decimals': 6, 'lastPriceUSD': '1'}, {'id': '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', 'symbol': 'WETH', 'decimals': 18, 'lastPriceUSD': '3067.734389097940617367139300081359'}]","['67696448471691', '34233361896986551954381']"
